N(MN0:GM),N(MN0:VTH),N(MN0:CGD),N(MN0:CGS),N(MN0:GDS),I(VD),VG
5.28359669e-04,6.86365764e-01,-4.38958851e-16,-4.48140866e-16,6.50372559e-06,-1.25376571e-04,1.05200000e+00
5.28906129e-04,6.86365764e-01,-4.39002220e-16,-4.48145165e-16,6.54033589e-06,-1.25905173e-04,1.05300000e+00
5.29449954e-04,6.86365764e-01,-4.39045369e-16,-4.48149451e-16,6.57721304e-06,-1.26434321e-04,1.05400000e+00
5.29991157e-04,6.86365764e-01,-4.39088299e-16,-4.48153725e-16,6.61435976e-06,-1.26964011e-04,1.05500000e+00
5.30529750e-04,6.86365764e-01,-4.39131011e-16,-4.48157987e-16,6.65177881e-06,-1.27494241e-04,1.05600000e+00
5.31065745e-04,6.86365764e-01,-4.39173508e-16,-4.48162237e-16,6.68947297e-06,-1.28025008e-04,1.05700000e+00
5.31599152e-04,6.86365764e-01,-4.39215790e-16,-4.48166474e-16,6.72744505e-06,-1.28556310e-04,1.05800000e+00
5.32129983e-04,6.86365764e-01,-4.39257858e-16,-4.48170698e-16,6.76569787e-06,-1.29088144e-04,1.05900000e+00
5.32658249e-04,6.86365764e-01,-4.39299714e-16,-4.48174911e-16,6.80423433e-06,-1.29620507e-04,1.06000000e+00
5.33183962e-04,6.86365764e-01,-4.39341359e-16,-4.48179111e-16,6.84305731e-06,-1.30153396e-04,1.06100000e+00
5.33707132e-04,6.86365764e-01,-4.39382794e-16,-4.48183299e-16,6.88216975e-06,-1.30686811e-04,1.06200000e+00
5.34227770e-04,6.86365764e-01,-4.39424021e-16,-4.48187475e-16,6.92157461e-06,-1.31220746e-04,1.06300000e+00
5.34745885e-04,6.86365764e-01,-4.39465041e-16,-4.48191639e-16,6.96127490e-06,-1.31755202e-04,1.06400000e+00
5.35261490e-04,6.86365764e-01,-4.39505854e-16,-4.48195791e-16,7.00127362e-06,-1.32290173e-04,1.06500000e+00
5.35774593e-04,6.86365764e-01,-4.39546464e-16,-4.48199931e-16,7.04157386e-06,-1.32825659e-04,1.06600000e+00
5.36285205e-04,6.86365764e-01,-4.39586869e-16,-4.48204058e-16,7.08217870e-06,-1.33361657e-04,1.06700000e+00
5.36793336e-04,6.86365764e-01,-4.39627073e-16,-4.48208174e-16,7.12309126e-06,-1.33898164e-04,1.06800000e+00
5.37298995e-04,6.86365764e-01,-4.39667075e-16,-4.48212279e-16,7.16431471e-06,-1.34435178e-04,1.06900000e+00
5.37802192e-04,6.86365764e-01,-4.39706878e-16,-4.48216371e-16,7.20585224e-06,-1.34972696e-04,1.07000000e+00
5.38302937e-04,6.86365764e-01,-4.39746482e-16,-4.48220452e-16,7.24770709e-06,-1.35510715e-04,1.07100000e+00
5.38801238e-04,6.86365764e-01,-4.39785888e-16,-4.48224520e-16,7.28988251e-06,-1.36049235e-04,1.07200000e+00
5.39297105e-04,6.86365764e-01,-4.39825099e-16,-4.48228578e-16,7.33238181e-06,-1.36588251e-04,1.07300000e+00
5.39790546e-04,6.86365764e-01,-4.39864114e-16,-4.48232623e-16,7.37520833e-06,-1.37127761e-04,1.07400000e+00
5.40281571e-04,6.86365764e-01,-4.39902935e-16,-4.48236657e-16,7.41836543e-06,-1.37667764e-04,1.07500000e+00
5.40770187e-04,6.86365764e-01,-4.39941564e-16,-4.48240679e-16,7.46185652e-06,-1.38208256e-04,1.07600000e+00
5.41256405e-04,6.86365764e-01,-4.39980001e-16,-4.48244690e-16,7.50568506e-06,-1.38749236e-04,1.07700000e+00
5.41740231e-04,6.86365764e-01,-4.40018247e-16,-4.48248690e-16,7.54985452e-06,-1.39290700e-04,1.07800000e+00
5.42221675e-04,6.86365764e-01,-4.40056304e-16,-4.48252678e-16,7.59436842e-06,-1.39832647e-04,1.07900000e+00
5.42700743e-04,6.86365764e-01,-4.40094173e-16,-4.48256654e-16,7.63923034e-06,-1.40375074e-04,1.08000000e+00
5.43177445e-04,6.86365764e-01,-4.40131855e-16,-4.48260619e-16,7.68444385e-06,-1.40917979e-04,1.08100000e+00
5.43651787e-04,6.86365764e-01,-4.40169351e-16,-4.48264573e-16,7.73001262e-06,-1.41461359e-04,1.08200000e+00
5.44123779e-04,6.86365764e-01,-4.40206662e-16,-4.48268516e-16,7.77594030e-06,-1.42005212e-04,1.08300000e+00
5.44593426e-04,6.86365764e-01,-4.40243789e-16,-4.48272447e-16,7.82223062e-06,-1.42549536e-04,1.08400000e+00
5.45060736e-04,6.86365764e-01,-4.40280733e-16,-4.48276367e-16,7.86888735e-06,-1.43094328e-04,1.08500000e+00
5.45525717e-04,6.86365764e-01,-4.40317496e-16,-4.48280276e-16,7.91591427e-06,-1.43639586e-04,1.08600000e+00
5.45988376e-04,6.86365764e-01,-4.40354078e-16,-4.48284174e-16,7.96331524e-06,-1.44185307e-04,1.08700000e+00
5.46448719e-04,6.86365764e-01,-4.40390481e-16,-4.48288061e-16,8.01109413e-06,-1.44731490e-04,1.08800000e+00
5.46906754e-04,6.86365764e-01,-4.40426705e-16,-4.48291937e-16,8.05925488e-06,-1.45278132e-04,1.08900000e+00
5.47362486e-04,6.86365764e-01,-4.40462752e-16,-4.48295802e-16,8.10780146e-06,-1.45825231e-04,1.09000000e+00
5.47815924e-04,6.86365764e-01,-4.40498623e-16,-4.48299656e-16,8.15673787e-06,-1.46372784e-04,1.09100000e+00
5.48267072e-04,6.86365764e-01,-4.40534318e-16,-4.48303499e-16,8.20606819e-06,-1.46920790e-04,1.09200000e+00
5.48715938e-04,6.86365764e-01,-4.40569839e-16,-4.48307331e-16,8.25579650e-06,-1.47469245e-04,1.09300000e+00
5.49162527e-04,6.86365764e-01,-4.40605187e-16,-4.48311152e-16,8.30592696e-06,-1.48018147e-04,1.09400000e+00
5.49606845e-04,6.86365764e-01,-4.40640363e-16,-4.48314963e-16,8.35646376e-06,-1.48567495e-04,1.09500000e+00
5.50048899e-04,6.86365764e-01,-4.40675367e-16,-4.48318762e-16,8.40741115e-06,-1.49117286e-04,1.09600000e+00
5.50488693e-04,6.86365764e-01,-4.40710202e-16,-4.48322551e-16,8.45877341e-06,-1.49667518e-04,1.09700000e+00
5.50926234e-04,6.86365764e-01,-4.40744867e-16,-4.48326330e-16,8.51055488e-06,-1.50218188e-04,1.09800000e+00
5.51361528e-04,6.86365764e-01,-4.40779364e-16,-4.48330098e-16,8.56275993e-06,-1.50769295e-04,1.09900000e+00
5.51794578e-04,6.86365764e-01,-4.40813693e-16,-4.48333855e-16,8.61539300e-06,-1.51320835e-04,1.10000000e+00
5.52225392e-04,6.86365764e-01,-4.40847857e-16,-4.48337601e-16,8.66845857e-06,-1.51872807e-04,1.10100000e+00
5.52653973e-04,6.86365764e-01,-4.40881855e-16,-4.48341337e-16,8.72196117e-06,-1.52425209e-04,1.10200000e+00
5.53080327e-04,6.86365764e-01,-4.40915689e-16,-4.48345063e-16,8.77590537e-06,-1.52978038e-04,1.10300000e+00
5.53504459e-04,6.86365764e-01,-4.40949359e-16,-4.48348778e-16,8.83029582e-06,-1.53531292e-04,1.10400000e+00
5.53926373e-04,6.86365764e-01,-4.40982868e-16,-4.48352482e-16,8.88513718e-06,-1.54084969e-04,1.10500000e+00
5.54346073e-04,6.86365764e-01,-4.41016214e-16,-4.48356177e-16,8.94043420e-06,-1.54639067e-04,1.10600000e+00
5.54763566e-04,6.86365764e-01,-4.41049401e-16,-4.48359861e-16,8.99619165e-06,-1.55193583e-04,1.10700000e+00
5.55178854e-04,6.86365764e-01,-4.41082427e-16,-4.48363534e-16,9.05241439e-06,-1.55748515e-04,1.10800000e+00
5.55591942e-04,6.86365764e-01,-4.41115295e-16,-4.48367197e-16,9.10910729e-06,-1.56303861e-04,1.10900000e+00
5.56002834e-04,6.86365764e-01,-4.41148006e-16,-4.48370851e-16,9.16627532e-06,-1.56859619e-04,1.11000000e+00
5.56411534e-04,6.86365764e-01,-4.41180559e-16,-4.48374494e-16,9.22392346e-06,-1.57415787e-04,1.11100000e+00
5.56818046e-04,6.86365764e-01,-4.41212957e-16,-4.48378126e-16,9.28205678e-06,-1.57972362e-04,1.11200000e+00
5.57222374e-04,6.86365764e-01,-4.41245199e-16,-4.48381749e-16,9.34068039e-06,-1.58529342e-04,1.11300000e+00
5.57624521e-04,6.86365764e-01,-4.41277288e-16,-4.48385361e-16,9.39979946e-06,-1.59086726e-04,1.11400000e+00
5.58024492e-04,6.86365764e-01,-4.41309223e-16,-4.48388964e-16,9.45941923e-06,-1.59644510e-04,1.11500000e+00
5.58422288e-04,6.86365764e-01,-4.41341007e-16,-4.48392556e-16,9.51954496e-06,-1.60202693e-04,1.11600000e+00
5.58817914e-04,6.86365764e-01,-4.41372638e-16,-4.48396139e-16,9.58018202e-06,-1.60761272e-04,1.11700000e+00
5.59211373e-04,6.86365764e-01,-4.41404119e-16,-4.48399711e-16,9.64133580e-06,-1.61320246e-04,1.11800000e+00
5.59602667e-04,6.86365764e-01,-4.41435451e-16,-4.48403274e-16,9.70301176e-06,-1.61879612e-04,1.11900000e+00
5.59991800e-04,6.86365764e-01,-4.41466633e-16,-4.48406827e-16,9.76521544e-06,-1.62439368e-04,1.12000000e+00
5.60378775e-04,6.86365764e-01,-4.41497668e-16,-4.48410370e-16,9.82795241e-06,-1.62999512e-04,1.12100000e+00
5.60763594e-04,6.86365764e-01,-4.41528556e-16,-4.48413903e-16,9.89122833e-06,-1.63560042e-04,1.12200000e+00
5.61146259e-04,6.86365764e-01,-4.41559297e-16,-4.48417426e-16,9.95504890e-06,-1.64120955e-04,1.12300000e+00
5.61526774e-04,6.86365764e-01,-4.41589893e-16,-4.48420940e-16,1.00194199e-05,-1.64682249e-04,1.12400000e+00
5.61905141e-04,6.86365764e-01,-4.41620344e-16,-4.48424443e-16,1.00843472e-05,-1.65243923e-04,1.12500000e+00
5.62281361e-04,6.86365764e-01,-4.41650652e-16,-4.48427938e-16,1.01498366e-05,-1.65805974e-04,1.12600000e+00
5.62655437e-04,6.86365764e-01,-4.41680816e-16,-4.48431422e-16,1.02158942e-05,-1.66368400e-04,1.12700000e+00
5.63027371e-04,6.86365764e-01,-4.41710839e-16,-4.48434897e-16,1.02825259e-05,-1.66931198e-04,1.12800000e+00
5.63397165e-04,6.86365764e-01,-4.41740720e-16,-4.48438362e-16,1.03497379e-05,-1.67494368e-04,1.12900000e+00
5.63764821e-04,6.86365764e-01,-4.41770461e-16,-4.48441818e-16,1.04175364e-05,-1.68057906e-04,1.13000000e+00
5.64130340e-04,6.86365764e-01,-4.41800062e-16,-4.48445264e-16,1.04859276e-05,-1.68621810e-04,1.13100000e+00
5.64493723e-04,6.86365764e-01,-4.41829524e-16,-4.48448701e-16,1.05549177e-05,-1.69186078e-04,1.13200000e+00
5.64854973e-04,6.86365764e-01,-4.41858848e-16,-4.48452129e-16,1.06245132e-05,-1.69750709e-04,1.13300000e+00
5.65214091e-04,6.86365764e-01,-4.41888034e-16,-4.48455547e-16,1.06947205e-05,-1.70315699e-04,1.13400000e+00
5.65571078e-04,6.86365764e-01,-4.41917085e-16,-4.48458955e-16,1.07655461e-05,-1.70881048e-04,1.13500000e+00
5.65925934e-04,6.86365764e-01,-4.41945999e-16,-4.48462355e-16,1.08369967e-05,-1.71446752e-04,1.13600000e+00
5.66278662e-04,6.86365764e-01,-4.41974779e-16,-4.48465745e-16,1.09090788e-05,-1.72012810e-04,1.13700000e+00
5.66629261e-04,6.86365764e-01,-4.42003424e-16,-4.48469125e-16,1.09817993e-05,-1.72579219e-04,1.13800000e+00
5.66977733e-04,6.86365764e-01,-4.42031936e-16,-4.48472497e-16,1.10551649e-05,-1.73145977e-04,1.13900000e+00
5.67324079e-04,6.86365764e-01,-4.42060315e-16,-4.48475859e-16,1.11291825e-05,-1.73713083e-04,1.14000000e+00
5.67668298e-04,6.86365764e-01,-4.42088562e-16,-4.48479212e-16,1.12038591e-05,-1.74280534e-04,1.14100000e+00
5.68010391e-04,6.86365764e-01,-4.42116678e-16,-4.48482556e-16,1.12792018e-05,-1.74848328e-04,1.14200000e+00
5.68350360e-04,6.86365764e-01,-4.42144664e-16,-4.48485891e-16,1.13552175e-05,-1.75416462e-04,1.14300000e+00
5.68688203e-04,6.86365764e-01,-4.42172519e-16,-4.48489216e-16,1.14319136e-05,-1.75984936e-04,1.14400000e+00
5.69023921e-04,6.86365764e-01,-4.42200246e-16,-4.48492533e-16,1.15092973e-05,-1.76553745e-04,1.14500000e+00
5.69357514e-04,6.86365764e-01,-4.42227845e-16,-4.48495840e-16,1.15873760e-05,-1.77122890e-04,1.14600000e+00
5.69688983e-04,6.86365764e-01,-4.42255316e-16,-4.48499139e-16,1.16661571e-05,-1.77692366e-04,1.14700000e+00
5.70018326e-04,6.86365764e-01,-4.42282660e-16,-4.48502429e-16,1.17456481e-05,-1.78262173e-04,1.14800000e+00
5.70345543e-04,6.86365764e-01,-4.42309879e-16,-4.48505709e-16,1.18258567e-05,-1.78832308e-04,1.14900000e+00
5.70670634e-04,6.86365764e-01,-4.42336971e-16,-4.48508981e-16,1.19067904e-05,-1.79402769e-04,1.15000000e+00
5.70993599e-04,6.86365764e-01,-4.42363940e-16,-4.48512244e-16,1.19884571e-05,-1.79973554e-04,1.15100000e+00
5.71314437e-04,6.86365764e-01,-4.42390784e-16,-4.48515498e-16,1.20708647e-05,-1.80544660e-04,1.15200000e+00
5.71633146e-04,6.86365764e-01,-4.42417505e-16,-4.48518744e-16,1.21540210e-05,-1.81116086e-04,1.15300000e+00
5.71949727e-04,6.86365764e-01,-4.42444103e-16,-4.48521980e-16,1.22379341e-05,-1.81687829e-04,1.15400000e+00
5.72264178e-04,6.86365764e-01,-4.42470579e-16,-4.48525208e-16,1.23226121e-05,-1.82259888e-04,1.15500000e+00
5.72576498e-04,6.86365764e-01,-4.42496935e-16,-4.48528427e-16,1.24080632e-05,-1.82832259e-04,1.15600000e+00
5.72886687e-04,6.86365764e-01,-4.42523169e-16,-4.48531637e-16,1.24942957e-05,-1.83404942e-04,1.15700000e+00
5.73194742e-04,6.86365764e-01,-4.42549284e-16,-4.48534839e-16,1.25813180e-05,-1.83977934e-04,1.15800000e+00
5.73500662e-04,6.86365764e-01,-4.42575280e-16,-4.48538032e-16,1.26691386e-05,-1.84551232e-04,1.15900000e+00
5.73804446e-04,6.86365764e-01,-4.42601157e-16,-4.48541216e-16,1.27577659e-05,-1.85124835e-04,1.16000000e+00
5.74106092e-04,6.86365764e-01,-4.42626916e-16,-4.48544392e-16,1.28472088e-05,-1.85698741e-04,1.16100000e+00
5.74405598e-04,6.86365764e-01,-4.42652558e-16,-4.48547560e-16,1.29374759e-05,-1.86272947e-04,1.16200000e+00
5.74702963e-04,6.86365764e-01,-4.42678083e-16,-4.48550718e-16,1.30285760e-05,-1.86847451e-04,1.16300000e+00
5.74998184e-04,6.86365764e-01,-4.42703493e-16,-4.48553869e-16,1.31205182e-05,-1.87422251e-04,1.16400000e+00
5.75291261e-04,6.86365764e-01,-4.42728787e-16,-4.48557011e-16,1.32133114e-05,-1.87997346e-04,1.16500000e+00
5.75582189e-04,6.86365764e-01,-4.42753967e-16,-4.48560144e-16,1.33069648e-05,-1.88572731e-04,1.16600000e+00
5.75870968e-04,6.86365764e-01,-4.42779032e-16,-4.48563269e-16,1.34014876e-05,-1.89148407e-04,1.16700000e+00
5.76157594e-04,6.86365764e-01,-4.42803985e-16,-4.48566386e-16,1.34968892e-05,-1.89724370e-04,1.16800000e+00
5.76442065e-04,6.86365764e-01,-4.42828824e-16,-4.48569494e-16,1.35931790e-05,-1.90300618e-04,1.16900000e+00
5.76724380e-04,6.86365764e-01,-4.42853552e-16,-4.48572594e-16,1.36903665e-05,-1.90877150e-04,1.17000000e+00
5.77004534e-04,6.86365764e-01,-4.42878168e-16,-4.48575686e-16,1.37884614e-05,-1.91453962e-04,1.17100000e+00
5.77282525e-04,6.86365764e-01,-4.42902673e-16,-4.48578769e-16,1.38874733e-05,-1.92031054e-04,1.17200000e+00
5.77558350e-04,6.86365764e-01,-4.42927068e-16,-4.48581845e-16,1.39874122e-05,-1.92608422e-04,1.17300000e+00
5.77832006e-04,6.86365764e-01,-4.42951353e-16,-4.48584912e-16,1.40882880e-05,-1.93186064e-04,1.17400000e+00
5.78103491e-04,6.86365764e-01,-4.42975529e-16,-4.48587970e-16,1.41901107e-05,-1.93763979e-04,1.17500000e+00
5.78372800e-04,6.86365764e-01,-4.42999597e-16,-4.48591021e-16,1.42928905e-05,-1.94342164e-04,1.17600000e+00
5.78639930e-04,6.86365764e-01,-4.43023556e-16,-4.48594064e-16,1.43966377e-05,-1.94920617e-04,1.17700000e+00
5.78904878e-04,6.86365764e-01,-4.43047409e-16,-4.48597098e-16,1.45013626e-05,-1.95499336e-04,1.17800000e+00
5.79167641e-04,6.86365764e-01,-4.43071155e-16,-4.48600125e-16,1.46070757e-05,-1.96078318e-04,1.17900000e+00
5.79428214e-04,6.86365764e-01,-4.43094795e-16,-4.48603143e-16,1.47137877e-05,-1.96657562e-04,1.18000000e+00
5.79686593e-04,6.86365764e-01,-4.43118329e-16,-4.48606153e-16,1.48215091e-05,-1.97237065e-04,1.18100000e+00
5.79942776e-04,6.86365764e-01,-4.43141758e-16,-4.48609156e-16,1.49302509e-05,-1.97816825e-04,1.18200000e+00
5.80196757e-04,6.86365764e-01,-4.43165084e-16,-4.48612150e-16,1.50400239e-05,-1.98396840e-04,1.18300000e+00
5.80448533e-04,6.86365764e-01,-4.43188305e-16,-4.48615137e-16,1.51508393e-05,-1.98977108e-04,1.18400000e+00
5.80698099e-04,6.86365764e-01,-4.43211423e-16,-4.48618115e-16,1.52627081e-05,-1.99557626e-04,1.18500000e+00
5.80945452e-04,6.86365764e-01,-4.43234438e-16,-4.48621086e-16,1.53756416e-05,-2.00138392e-04,1.18600000e+00
5.81190585e-04,6.86365764e-01,-4.43257352e-16,-4.48624049e-16,1.54896512e-05,-2.00719404e-04,1.18700000e+00
5.81433496e-04,6.86365764e-01,-4.43280163e-16,-4.48627004e-16,1.56047485e-05,-2.01300660e-04,1.18800000e+00
5.81674179e-04,6.86365764e-01,-4.43302874e-16,-4.48629951e-16,1.57209450e-05,-2.01882157e-04,1.18900000e+00
5.81912630e-04,6.86365764e-01,-4.43325485e-16,-4.48632891e-16,1.58382525e-05,-2.02463894e-04,1.19000000e+00
5.82148843e-04,6.86365764e-01,-4.43347995e-16,-4.48635822e-16,1.59566829e-05,-2.03045868e-04,1.19100000e+00
5.82382813e-04,6.86365764e-01,-4.43370406e-16,-4.48638746e-16,1.60762480e-05,-2.03628077e-04,1.19200000e+00
5.82614536e-04,6.86365764e-01,-4.43392719e-16,-4.48641663e-16,1.61969601e-05,-2.04210518e-04,1.19300000e+00
5.82844005e-04,6.86365764e-01,-4.43414933e-16,-4.48644571e-16,1.63188314e-05,-2.04793190e-04,1.19400000e+00
5.83071217e-04,6.86365764e-01,-4.43437049e-16,-4.48647472e-16,1.64418742e-05,-2.05376090e-04,1.19500000e+00
5.83296165e-04,6.86365764e-01,-4.43459068e-16,-4.48650366e-16,1.65661010e-05,-2.05959215e-04,1.19600000e+00
5.83518843e-04,6.86365764e-01,-4.43480991e-16,-4.48653252e-16,1.66915243e-05,-2.06542564e-04,1.19700000e+00
5.83739246e-04,6.86365764e-01,-4.43502817e-16,-4.48656130e-16,1.68181570e-05,-2.07126135e-04,1.19800000e+00
5.83957368e-04,6.86365764e-01,-4.43524548e-16,-4.48659000e-16,1.69460118e-05,-2.07709924e-04,1.19900000e+00
5.84173204e-04,6.86365764e-01,-4.43546183e-16,-4.48661864e-16,1.70751018e-05,-2.08293930e-04,1.20000000e+00
